Placering;Teknisk plads;Equipment;Betegnelse;Skinnestreng;Spornummer;Fra kilometer;GPS_NORTH;GPS_EAST;Placering_Lokation
AB;247000-SPSK 01B;10718251;Isolerklæbestød spsk 01b stødnr 5;Venstre;24;246,450 Km;57,026290000;9,911900000;SPSK
AB;247000-SPSK 01B;10718252;Isolerklæbestød spsk 01b stødnr 13;Højre;24;246,450 Km;57,026151000;9,911858000;SPSK
AB;247000-SPSK 01B;10718253;Isolerklæbestød spsk 01b stødnr 14;Venstre;24;246,450 Km;57,026151000;9,911858000;SPSK
AB;247000-SPSK 03A;10718254;Isolerklæbestød spsk 03a stødnr 9;Højre;24;246,490 Km;57,026745000;9,911979000;SPSK
AB;247000-SPSK 03A;10718255;Isolerklæbestød spsk 03a stødnr 7;Venstre;24;246,490 Km;57,026745000;9,911979000;SPSK
AB;247000-SPSK 03B;10718256;Isolerklæbestød spsk 03b stødnr 3;Højre;23;246,550 Km;57,027080000;9,912155000;SPSK
AB;247000-SPSK 03B;10718257;Isolerklæbestød spsk 03b stødnr 5;Venstre;23;246,550 Km;57,027080000;9,912155000;SPSK
AB;247000-SPSK 03B;10718258;Isolerklæbestød spsk 03b stødnr 13;Højre;23;246,550 Km;57,026949000;9,912127000;SPSK
AB;247000-SPSK 03B;10718259;Isolerklæbestød spsk 03b stødnr 14;Venstre;23;246,550 Km;57,026949000;9,912127000;SPSK
AB;247000-SPSK 04;10718260;Isolerklæbestød spsk 04 stødnr 10;Højre;98;246,585 Km;57,027592000;9,912346000;SPSK
AB;247000-SPSK 04;10718261;Isolerklæbestød spsk 04 stødnr 8;Venstre;98;246,585 Km;57,027592000;9,912346000;SPSK
AB;247000-SPSK 04;10718262;Isolerklæbestød spsk 04 stødnr 12;Højre;98;246,585 Km;57,027642000;9,912364000;SPSK
AB;247000-SPSK 04;10718263;Isolerklæbestød spsk 04 stødnr 11;Venstre;98;246,585 Km;57,027642000;9,912364000;SPSK
AB;247000-SPSK 11;10718264;Isolerklæbestød spsk 11 stødnr 10;Højre;90;247,179 Km;57,032877000;9,913548000;SPSK
AB;247000-SPSK 11;10718265;Isolerklæbestød spsk 11 stødnr 8;Venstre;90;247,179 Km;57,032877000;9,913548000;SPSK
AB;247000-SPSK 11;10718266;Isolerklæbestød spsk 11 stødnr 12;Højre;90;247,179 Km;57,032939000;9,913578000;SPSK
AB;247000-SPSK 13;10718267;Isolerklæbestød spsk 13 stødnr 10;Højre;90;247,283 Km;57,033759000;9,913941000;SPSK
AB;247000-SPSK 13;10718268;Isolerklæbestød spsk 13 stødnr 8;Venstre;90;247,283 Km;57,033759000;9,913941000;SPSK
AB;247000-SPSK 14;10718269;Isolerklæbestød spsk 14 stødnr 7;Højre;25;247,450 Km;57,034988000;9,914201000;SPSK
AB;247000-SPSK 14;10718270;Isolerklæbestød spsk 14 stødnr 9;Venstre;25;247,360 Km;57,034988000;9,914201000;SPSK
AB;247000-SPSK 16A;10718271;Isolerklæbestød spsk 16a stødnr 9;Højre;25;247,450 Km;57,035265000;9,914444000;SPSK
AB;247000-SPSK 16A;10718272;Isolerklæbestød spsk 16a stødnr 7;Venstre;25;247,450 Km;57,035265000;9,914444000;SPSK
AB;247000-SPSK 16A;10718273;Isolerklæbestød spsk 16a stødnr 14;Højre;25;247,450 Km;57,035337000;9,914501000;SPSK
AB;247000-SPSK 16A;10718274;Isolerklæbestød spsk 16a stødnr 13;Venstre;25;247,450 Km;57,035337000;9,914501000;SPSK
AB;247000-SPSK 16B;10718275;Isolerklæbestød spsk 16b stødnr 7;Højre;24;247,445 Km;57,035429000;9,914706000;SPSK
AB;247000-SPSK 16B;10718276;Isolerklæbestød spsk 16b stødnr 9;Venstre;24;247,445 Km;57,035429000;9,914706000;SPSK
AB;247000-SPSK 21;10718277;Isolerklæbestød spsk 21 stødnr 9;Højre;10;247,810 Km;57,036332000;9,915327000;SPSK
AB;247000-SPSK 21;10718278;Isolerklæbestød spsk 21 stødnr 7;Venstre;10;247,810 Km;57,036332000;9,915327000;SPSK
AB;247000-SPSK 23A;10718279;Isolerklæbestød spsk 23a stødnr 10;Højre;24;247,810 Km;57,035887000;9,914995000;SPSK
AB;247000-SPSK 23A;10718280;Isolerklæbestød spsk 23a stødnr 8;Venstre;24;247,660 Km;57,035887000;9,914995000;SPSK
AB;247000-SPSK 23B;10718281;Isolerklæbestød spsk 23b stødnr 7;Højre;23;247,606 Km;57,036302000;9,915555000;SPSK
AB;247000-SPSK 23B;10718282;Isolerklæbestød spsk 23b stødnr 9;Venstre;23;247,606 Km;57,036302000;9,915555000;SPSK
AB;247000-SPSK 24;10718283;Isolerklæbestød spsk 24 stødnr 9;Højre;24;247,670 Km;57,036930000;9,915784000;SPSK
AB;247000-SPSK 24;10718284;Isolerklæbestød spsk 24 stødnr 7;Venstre;24;247,670 Km;57,036930000;9,915784000;SPSK
AB;247000-SPSK 31;10718285;Isolerklæbestød spsk 31 stødnr 9;Højre;21;247,644 Km;57,036560000;9,915957000;SPSK
AB;247000-SPSK 31;10718286;Isolerklæbestød spsk 31 stødnr 7;Venstre;21;247,644 Km;57,036560000;9,915957000;SPSK
AB;247000-SPSK 31;10718287;Isolerklæbestød spsk 31 stødnr 14;Højre;21;247,644 Km;57,036517000;9,915927000;SPSK
AB;247000-SPSK 31;10718288;Isolerklæbestød spsk 31 stødnr 13;Venstre;21;247,644 Km;57,036517000;9,915927000;SPSK
AB;247000-SPSK 32A;10718289;Isolerklæbestød spsk 32a stødnr 7;Højre;21;247,668 Km;57,036987000;9,916285000;SPSK
AB;247000-SPSK 32A;10718290;Isolerklæbestød spsk 32a stødnr 9;Venstre;21;247,668 Km;57,036987000;9,916285000;SPSK
AB;247000-SPSK 32A;10718291;Isolerklæbestød spsk 32a stødnr 13;Højre;21;247,668 Km;57,037032000;9,916322000;SPSK
AB;247000-SPSK 32A;10718292;Isolerklæbestød spsk 32a stødnr 14;Venstre;21;247,668 Km;57,037032000;9,916322000;SPSK
AB;247000-SPSK 33A/32B;10718293;Isolerklæbestød spsk 33a/32b stødnr 2;Højre;22;247,711 Km;57,037123000;9,916281000;SPSK
AB;247000-SPSK 33A/32B;10718294;Isolerklæbestød spsk 33a/32b stødnr 1;Venstre;22;247,711 Km;57,037123000;9,916281000;SPSK
AB;247000-SPSK 33A/32B;10718295;Isolerklæbestød spsk 33a/32b stødnr 8;Højre;22;247,711 Km;57,037171000;9,916316000;SPSK
AB;247000-SPSK 33A/32B;10718296;Isolerklæbestød spsk 33a/32b stødnr 7;Venstre;22;247,711 Km;57,037171000;9,916316000;SPSK
AB;247000-SPSK 33A/32B;10718297;Isolerklæbestød spsk 33a/32b stødnr 24;Højre;22;247,711 Km;57,037346000;9,916440000;SPSK
AB;247000-SPSK 33A/32B;10718298;Isolerklæbestød spsk 33a/32b stødnr 22;Venstre;22;247,711 Km;57,037346000;9,916440000;SPSK
AB;247000-SPSK 33A/32B;10718299;Isolerklæbestød spsk 33a/32b stødnr 26;Højre;22;247,711 Km;57,037407000;9,916480000;SPSK
AB;247000-SPSK 33A/32B;10718300;Isolerklæbestød spsk 33a/32b stødnr 25;Venstre;22;247,711 Km;57,037407000;9,916480000;SPSK
AB;247000-SPSK 33B;10718301;Isolerklæbestød spsk 33b stødnr 10;Højre;23;247,756 Km;57,037526000;9,916591000;SPSK
AB;247000-SPSK 33B;10718302;Isolerklæbestød spsk 33b stødnr 8;Venstre;23;247,756 Km;57,037526000;9,916591000;SPSK
AB;247000-SPSK 34A;10718303;Isolerklæbestød spsk 34a stødnr 9;Højre;22;247,740 Km;57,037587000;9,916669000;SPSK
AB;247000-SPSK 34A;10718304;Isolerklæbestød spsk 34a stødnr 7;Venstre;22;247,740 Km;57,037587000;9,916669000;SPSK
AB;247000-SPSK 34A;10718305;Isolerklæbestød spsk 34a stødnr 14;Højre;22;247,740 Km;57,037615000;9,916681000;SPSK
AB;247000-SPSK 34A;10718306;Isolerklæbestød spsk 34a stødnr 13;Venstre;22;247,740 Km;57,037615000;9,916681000;SPSK
AB;247000-SPSK 34B;10718307;Isolerklæbestød spsk 34b stødnr 10;Højre;21;247,779 Km;57,037692000;9,916892000;SPSK
AB;247000-SPSK 34B;10718308;Isolerklæbestød spsk 34b stødnr 8;Venstre;21;247,779 Km;57,037692000;9,916892000;SPSK
AB;247000-SPSK 35A;10718309;Isolerklæbestød spsk 35a stødnr 9;Højre;23;247,635 Km;57,036730000;9,915853000;SPSK
AB;247000-SPSK 35A;10718310;Isolerklæbestød spsk 35a stødnr 7;Venstre;23;247,635 Km;57,036730000;9,915853000;SPSK
AB;247000-SPSK 35B;10718311;Isolerklæbestød spsk 35b stødnr 7;Højre;22;247,673 Km;57,036871000;9,916105000;SPSK
AB;247000-SPSK 35B;10718312;Isolerklæbestød spsk 35b stødnr 9;Venstre;22;247,673 Km;57,036871000;9,916105000;SPSK
AB;247000-SPSK 35B;10718313;Isolerklæbestød spsk 35b stødnr 14;Højre;22;247,673 Km;57,036824000;9,916067000;SPSK
AB;247000-SPSK 35B;10718314;Isolerklæbestød spsk 35b stødnr 13;Venstre;22;247,673 Km;57,036824000;9,916067000;SPSK
AB;247000-SPSK 36A;10718315;Isolerklæbestød spsk 36a stødnr 10;Højre;20;247,775 Km;57,037814000;9,916915000;SPSK
AB;247000-SPSK 36A;10718316;Isolerklæbestød spsk 36a stødnr 8;Venstre;20;247,775 Km;57,037814000;9,916915000;SPSK
AB;247000-SPSK 41A;10718317;Isolerklæbestød spsk 41a stødnr 8;Højre;23;247,803 Km;57,038136000;9,917076000;SPSK
AB;247000-SPSK 41A;10718318;Isolerklæbestød spsk 41a stødnr 10;Venstre;23;247,803 Km;57,038136000;9,917076000;SPSK
AB;247000-SPSK 41B;10718319;Isolerklæbestød spsk 41b stødnr 8;Højre;3;247,870 Km;57,038387000;9,917151000;SPSK
AB;247000-SPSK 41B;10718320;Isolerklæbestød spsk 41b stødnr 10;Venstre;3;247,870 Km;57,038387000;9,917151000;SPSK
AB;247000-SPSK 41B;10718321;Isolerklæbestød spsk 41b stødnr 11;Højre;3;247,870 Km;57,038326000;9,917096000;SPSK
AB;247000-SPSK 41B;10718322;Isolerklæbestød spsk 41b stødnr 12;Venstre;3;247,870 Km;57,038326000;9,917096000;SPSK
AB;247000-SPSK 42;10718323;Isolerklæbestød spsk 42 stødnr 8;Højre;3;247,923 Km;57,039159000;9,917585000;SPSK
AB;247000-SPSK 42;10718324;Isolerklæbestød spsk 42 stødnr 10;Venstre;3;247,923 Km;57,039159000;9,917585000;SPSK
AB;247000-SPSK 42;10718325;Isolerklæbestød spsk 42 stødnr 13;Højre;3;247,923 Km;57,039219000;9,917608000;SPSK
AB;247000-SPSK 42;10718326;Isolerklæbestød spsk 42 stødnr 14;Venstre;3;247,923 Km;57,039219000;9,917608000;SPSK
AB;247000-SPSK 43A;10718327;Isolerklæbestød spsk 43a stødnr 9;Højre;1;247,986 Km;57,039105000;9,917740000;SPSK
AB;247000-SPSK 43A;10718328;Isolerklæbestød spsk 43a stødnr 7;Venstre;1;247,919 Km;57,039105000;9,917740000;SPSK
AB;247000-SPSK 43A;10718329;Isolerklæbestød spsk 43a stødnr 11;Højre;1;247,919 Km;57,039165000;9,917771000;SPSK
AB;247000-SPSK 43A;10718330;Isolerklæbestød spsk 43a stødnr 12;Venstre;1;247,919 Km;57,039165000;9,917771000;SPSK
AB;247000-SPSK 43B;10718331;Isolerklæbestød spsk 43b stødnr 8;Højre;2;248,040 Km;57,039471000;9,917797000;SPSK
AB;247000-SPSK 43B;10718332;Isolerklæbestød spsk 43b stødnr 10;Venstre;2;247,986 Km;57,039471000;9,917797000;SPSK
AB;247000-SPSK 43B;10718333;Isolerklæbestød spsk 43b stødnr 11;Venstre;2;248,040 Km;57,039401000;9,917782000;SPSK
AB;247000-SPSK 43B;10718334;Isolerklæbestød spsk 43b stødnr 12;Højre;2;248,040 Km;57,039401000;9,917782000;SPSK
AB;247000-SPSK 43B;10718335;Isolerklæbestød spsk 43b stødnr 13;Venstre;2;248,040 Km;57,039401000;9,917782000;SPSK
AB;247000-SPSK 44A;10718336;Isolerklæbestød spsk 44a stødnr 10;Højre;0;248,040 Km;57,039580000;9,917890000;SPSK
AB;247000-SPSK 44A;10718337;Isolerklæbestød spsk 44a stødnr 8;Venstre;0;248,000 Km;57,039580000;9,917890000;SPSK
AB;247000-SPSK 45A;10718338;Isolerklæbestød spsk 45a stødnr 8;Højre;11;247,990 Km;57,039518000;9,917621000;SPSK
AB;247000-SPSK 45A;10718339;Isolerklæbestød spsk 45a stødnr 10;Venstre;11;247,990 Km;57,039518000;9,917621000;SPSK
AB;247000-SPSK 45A;10718340;Isolerklæbestød spsk 45a stødnr 13;Højre;11;247,990 Km;57,039586000;9,917617000;SPSK
AB;247000-SPSK 45A;10718341;Isolerklæbestød spsk 45a stødnr 14;Venstre;11;247,990 Km;57,039586000;9,917617000;SPSK
AB;247000-SPSK 45B;10718342;Isolerklæbestød spsk 45b stødnr 7;Højre;3;248,025 Km;57,039833000;9,917773000;SPSK
AB;247000-SPSK 45B;10718343;Isolerklæbestød spsk 45b stødnr 9;Venstre;3;248,025 Km;57,039833000;9,917773000;SPSK
AB;247000-SPSK 45B;10718344;Isolerklæbestød spsk 45b stødnr 13;Højre;3;248,025 Km;57,039833000;9,917773000;SPSK
AB;247000-SPSK 45B;10718345;Isolerklæbestød spsk 45b stødnr 14;Venstre;3;248,025 Km;57,039833000;9,917773000;SPSK
AB;247000-SPSK 46A;10718346;Isolerklæbestød spsk 46a stødnr 8;Højre;12;248,006 Km;57,039859000;9,917696000;SPSK
AB;247000-SPSK 46A;10718347;Isolerklæbestød spsk 46a stødnr 10;Venstre;12;248,006 Km;57,039859000;9,917696000;SPSK
AB;247000-SPSK 46A;10718348;Isolerklæbestød spsk 46a stødnr 13;Højre;12;248,006 Km;57,039913000;9,917703000;SPSK
AB;247000-SPSK 46A;10718349;Isolerklæbestød spsk 46a stødnr 14;Venstre;12;248,006 Km;57,039913000;9,917703000;SPSK
AB;247000-SPSK 46B;10718350;Isolerklæbestød spsk 46b stødnr 9;Højre;4;248,080 Km;57,040037000;9,917580000;SPSK
AB;247000-SPSK 46B;10718351;Isolerklæbestød spsk 46b stødnr 7;Venstre;4;248,080 Km;57,040037000;9,917580000;SPSK
AB;247000-SPSK 46B;10718352;Isolerklæbestød spsk 46b stødnr 12;Højre;4;248,080 Km;57,039999000;9,917575000;SPSK
AB;247000-SPSK 46B;10718353;Isolerklæbestød spsk 46b stødnr 11;Venstre;4;248,080 Km;57,039999000;9,917575000;SPSK
AB;247000-SPSK 47A;10718354;Isolerklæbestød spsk 47a stødnr 7;Højre;3;248,140 Km;57,040639000;9,917730000;SPSK
AB;247000-SPSK 47A;10718355;Isolerklæbestød spsk 47a stødnr 9;Venstre;3;248,140 Km;57,040639000;9,917730000;SPSK
AB;247000-SPSK 47A;10718356;Isolerklæbestød spsk 47a stødnr 11;Højre;3;248,140 Km;57,040719000;9,917715000;SPSK
AB;247000-SPSK 47A;10718357;Isolerklæbestød spsk 47a stødnr 12;Venstre;3;248,140 Km;57,040719000;9,917715000;SPSK
AB;247000-SPSK 47B;10718358;Isolerklæbestød spsk 47b stødnr 8;Højre;2;248,160 Km;57,040951000;9,917772000;SPSK
AB;247000-SPSK 47B;10718359;Isolerklæbestød spsk 47b stødnr 10;Venstre;2;248,090 Km;57,040951000;9,917772000;SPSK
AB;247000-SPSK 5A;10718360;Isolerklæbestød spsk 5a stødnr 9;Højre;23;246,593 Km;57,027726000;9,912227000;SPSK
AB;247000-SPSK 5A;10718361;Isolerklæbestød spsk 5a stødnr 7;Venstre;23;246,593 Km;57,027726000;9,912227000;SPSK
AB;247000-SPSK 5B;10718362;Isolerklæbestød spsk 5b stødnr 8;Højre;22;246,653 Km;57,027978000;9,912386000;SPSK
AB;247000-SPSK 5B;10718363;Isolerklæbestød spsk 5b stødnr 10;Venstre;22;246,653 Km;57,027978000;9,912386000;SPSK
AB;247000-SPSK 5B;10718364;Isolerklæbestød spsk 5b stødnr 13;Højre;22;246,653 Km;57,027906000;9,912372000;SPSK
AB;247000-SPSK 5B;10718365;Isolerklæbestød spsk 5b stødnr 14;Venstre;22;246,653 Km;57,027906000;9,912372000;SPSK
AB;247000-SPSK 6;10718366;Isolerklæbestød spsk 6 stødnr 10;Højre;22;246,689 Km;57,028519000;9,912510000;SPSK
AB;247000-SPSK 6;10718367;Isolerklæbestød spsk 6 stødnr 8;Venstre;22;246,689 Km;57,028519000;9,912510000;SPSK
AB;247000-SPSK 61A;10718368;Isolerklæbestød spsk 61a stødnr 7;Højre;5;248,540 Km;57,044421000;9,915320000;SPSK
AB;247000-SPSK 61A;10718369;Isolerklæbestød spsk 61a stødnr 9;Venstre;5;248,540 Km;57,044421000;9,915320000;SPSK
AB;247000-SPSK 61A;10718370;Isolerklæbestød spsk 61a stødnr 11;Højre;5;248,540 Km;57,044460000;9,915282000;SPSK
AB;247000-SPSK 61A;10718371;Isolerklæbestød spsk 61a stødnr 12;Venstre;5;248,540 Km;57,044460000;9,915282000;SPSK
AB;247000-SPSK 61B;10718372;Isolerklæbestød spsk 61b stødnr 7;Højre;4;248,630 Km;57,044633000;9,915201000;SPSK
AB;247000-SPSK 61B;10718373;Isolerklæbestød spsk 61b stødnr 9;Venstre;4;248,630 Km;57,044633000;9,915201000;SPSK
AB;247000-SPSK 63A;10718374;Isolerklæbestød spsk 63a stødnr 7;Højre;1;248,580 Km;57,044471000;9,915683000;SPSK
AB;247000-SPSK 63A;10718375;Isolerklæbestød spsk 63a stødnr 9;Venstre;1;248,505 Km;57,044471000;9,915683000;SPSK
AB;247000-SPSK 63B;10718376;Isolerklæbestød spsk 63b stødnr 9;Højre;2;248,575 Km;57,044609000;9,915470000;SPSK
AB;247000-SPSK 63B;10718377;Isolerklæbestød spsk 63b stødnr 7;Venstre;2;248,575 Km;57,044609000;9,915470000;SPSK
AB;247000-SPSK 63B;10718378;Isolerklæbestød spsk 63b stødnr 14;Højre;2;248,575 Km;57,044572000;9,915516000;SPSK
AB;247000-SPSK 63B;10718379;Isolerklæbestød spsk 63b stødnr 13;Venstre;2;248,575 Km;57,044572000;9,915516000;SPSK
AB;247000-SPSK 65A;10718380;Isolerklæbestød spsk 65a stødnr 9;Højre;2;248,640 Km;57,045302000;9,914759000;SPSK
AB;247000-SPSK 65A;10718381;Isolerklæbestød spsk 65a stødnr 7;Venstre;2;248,640 Km;57,045302000;9,914759000;SPSK
AB;247000-SPSK 65A;10718382;Isolerklæbestød spsk 65a stødnr 13;Højre;2;248,640 Km;57,045351000;9,914714000;SPSK
AB;247000-SPSK 65A;10718383;Isolerklæbestød spsk 65a stødnr 11;Venstre;2;248,640 Km;57,045351000;9,914714000;SPSK
AB;247000-SPSK 65A;10718384;Isolerklæbestød spsk 65a stødnr 14;Højre;2;248,640 Km;57,045351000;9,914714000;SPSK
AB;247000-SPSK 65A;10718385;Isolerklæbestød spsk 65a stødnr 12;Venstre;2;248,640 Km;57,045351000;9,914714000;SPSK
AB;247000-SPSK 65B;10718386;Isolerklæbestød spsk 65b stødnr 10;Højre;4;248,630 Km;57,045482000;9,914541000;SPSK
AB;247000-SPSK 65B;10718387;Isolerklæbestød spsk 65b stødnr 8;Venstre;4;248,630 Km;57,045482000;9,914541000;SPSK
AB;247000-SPSK 66;10718388;Isolerklæbestød spsk 66 stødnr 7;Højre;2;248,603 Km;57,044837000;9,915211000;SPSK
AB;247000-SPSK 66;10718389;Isolerklæbestød spsk 66 stødnr 9;Venstre;2;248,603 Km;57,044837000;9,915211000;SPSK
AB;247000-SPSK 67;10718390;Isolerklæbestød spsk 67 stødnr 10;Højre;1;248,700 Km;57,045518000;9,914607000;SPSK
AB;247000-SPSK 67;10718391;Isolerklæbestød spsk 67 stødnr 8;Venstre;1;248,700 Km;57,045518000;9,914607000;SPSK
AB;247000-SPSK 71A;10718392;Isolerklæbestød spsk 71a stødnr 7;Højre;4;248,749 Km;57,046086000;9,914027000;SPSK
AB;247000-SPSK 71A;10718393;Isolerklæbestød spsk 71a stødnr 8;Højre;4;248,749 Km;57,046086000;9,914027000;SPSK
AB;247000-SPSK 71A;10718394;Isolerklæbestød spsk 71a stødnr 10;Venstre;4;248,749 Km;57,046086000;9,914027000;SPSK
AB;247000-SPSK 71A;10718395;Isolerklæbestød spsk 71a stødnr 13;Højre;4;248,749 Km;57,046124000;9,913994000;SPSK
AB;247000-SPSK 71A;10718396;Isolerklæbestød spsk 71a stødnr 14;Venstre;4;248,749 Km;57,046124000;9,913994000;SPSK
AB;247000-SPSK 71B;10718397;Isolerklæbestød spsk 71b stødnr 9;Højre;17;248,790 Km;57,046263000;9,913725000;SPSK
AB;247000-SPSK 71B;10718398;Isolerklæbestød spsk 71b stødnr 7;Venstre;17;248,790 Km;57,046263000;9,913725000;SPSK
AB;247000-SPSK 74A;10718399;Isolerklæbestød spsk 74a stødnr 7;Højre;4;248,773 Km;57,046282000;9,913803000;SPSK
AB;247000-SPSK 74A;10718400;Isolerklæbestød spsk 74a stødnr 9;Venstre;4;248,773 Km;57,046282000;9,913803000;SPSK
AB;247000-SPSK 74B;10718401;Isolerklæbestød spsk 74b stødnr 7;Højre;1;248,790 Km;57,046319000;9,913862000;SPSK
AB;247000-SPSK 74B;10718402;Isolerklæbestød spsk 74b stødnr 9;Venstre;1;248,790 Km;57,046319000;9,913862000;SPSK
AB;247000-SPSK 74B;10718403;Isolerklæbestød spsk 74b stødnr 12;Venstre;1;248,790 Km;57,046319000;9,913862000;SPSK
AB;247000-SPSK 74B;10718404;Isolerklæbestød spsk 74b stødnr 13;Højre;1;248,790 Km;57,046319000;9,913862000;SPSK
AB;247000-SPSK 74B;10718405;Isolerklæbestød spsk 74b stødnr 14;Venstre;1;248,790 Km;57,046319000;9,913862000;SPSK
AB;247000-SPSK 75A;10718406;Isolerklæbestød spsk 75a stødnr 7;Højre;1;249,880 Km;57,055845000;9,908476000;SPSK
AB;247000-SPSK 75A;10718407;Isolerklæbestød spsk 75a stødnr 9;Venstre;1;249,880 Km;57,055845000;9,908476000;SPSK
AB;247000-SPSK 75A;10718408;Isolerklæbestød spsk 75a stødnr 8;Højre;1;249,880 Km;57,055845000;9,908476000;SPSK
AB;247000-SPSK 75A;10718409;Isolerklæbestød spsk 75a stødnr 10;Venstre;1;249,880 Km;57,055845000;9,908476000;SPSK
AB;247000-SPSK 75B;10718410;Isolerklæbestød spsk 75b stødnr 10;Højre;4;249,975 Km;57,056078000;9,908584000;SPSK
AB;247000-SPSK 75B;10718411;Isolerklæbestød spsk 75b stødnr 8;Venstre;4;249,975 Km;57,056078000;9,908584000;SPSK
AB;247000-SPSK 7A;10718412;Isolerklæbestød spsk 7a stødnr 8;Højre;23;246,727 Km;57,028832000;9,912461000;SPSK
AB;247000-SPSK 7A;10718413;Isolerklæbestød spsk 7a stødnr 10;Venstre;23;246,727 Km;57,028832000;9,912461000;SPSK
AB;247000-SPSK 7B;10718414;Isolerklæbestød spsk 7b stødnr 10;Højre;24;246,780 Km;57,029059000;9,912386000;SPSK
AB;247000-SPSK 7B;10718415;Isolerklæbestød spsk 7b stødnr 8;Venstre;24;246,780 Km;57,029059000;9,912386000;SPSK
AB;247000-SPSK 7B;10718416;Isolerklæbestød spsk 7b stødnr 14;Højre;24;246,780 Km;57,028977000;9,912375000;SPSK
AB;247000-SPSK 7B;10718417;Isolerklæbestød spsk 7b stødnr 14;Venstre;24;246,780 Km;57,028977000;9,912375000;SPSK
AB;247000-SPSK 810;10190602;Isolerklæbestød;;;;;;
AB;247000-SPSK 8A;10718418;Isolerklæbestød spsk 8a stødnr 10;Højre;21;246,735 Km;57,028975000;9,912653000;SPSK
AB;247000-SPSK 8A;10718419;Isolerklæbestød spsk 8a stødnr 8;Venstre;21;246,735 Km;57,028975000;9,912653000;SPSK
AB;247000-SPSK 8B;10718420;Isolerklæbestød spsk 8b stødnr 7;Højre;97;246,782 Km;57,029161000;9,912752000;SPSK
AB;247000-SPSK 8B;10718421;Isolerklæbestød spsk 8b stødnr 9;Venstre;97;246,782 Km;57,029161000;9,912752000;SPSK
AB;247000-SPSK 8B;10718422;Isolerklæbestød spsk 8b stødnr 13;Højre;97;246,782 Km;57,029091000;9,912736000;SPSK
AB;247000-SPSK 8B;10718423;Isolerklæbestød spsk 8b stødnr 14;Venstre;97;246,782 Km;57,029091000;9,912736000;SPSK
AB;247000-SPSK 92;10718424;Isolerklæbestød spsk 92 stødnr 10;Venstre;102;247,689 Km;57,036980000;9,916896000;SPSK
AB;247000-SPSK 92;10718425;Isolerklæbestød spsk 92 stødnr 8;Højre;102;247,689 Km;57,036980000;9,916896000;SPSK
AB;247000-SPSK 92;10718426;Isolerklæbestød spsk 92 stødnr 7;Højre;102;247,689 Km;57,036980000;9,916896000;SPSK
AB;247000-SPSK 93;10718427;Isolerklæbestød spsk 93 stødnr 9;Højre;102;247,716 Km;57,037177000;9,917147000;SPSK
AB;247000-SPSK 93;10718428;Isolerklæbestød spsk 93 stødnr 7;Venstre;102;247,716 Km;57,037177000;9,917147000;SPSK
AB;247000-SPSK 95;10718429;Isolerklæbestød spsk 95 stødnr 7;Højre;102;247,740 Km;57,037373000;9,917351000;SPSK
AB;247000-SPSK 95;10718430;Isolerklæbestød spsk 95 stødnr 9;Venstre;102;247,740 Km;57,037373000;9,917351000;SPSK
AB;247000-SPSK 9A;10718431;Isolerklæbestød spsk 9a stødnr 7;Højre;24;246,957 Km;57,030913000;9,912694000;SPSK
AB;247000-SPSK 9A;10718432;Isolerklæbestød spsk 9a stødnr 9;Venstre;24;246,957 Km;57,030913000;9,912694000;SPSK
AB;247000-SPSK 9A;10718433;Isolerklæbestød spsk 9a stødnr 13;Højre;24;246,957 Km;57,030981000;9,912691000;SPSK
AB;247000-SPSK 9A;10718434;Isolerklæbestød spsk 9a stødnr 14;Venstre;24;246,957 Km;57,030981000;9,912691000;SPSK
AB;247000-SPSK 9B;10718435;Isolerklæbestød spsk 9b stødnr 10;Højre;28;247,000 Km;57,031117000;9,912665000;SPSK
AB;247000-SPSK 9B;10718436;Isolerklæbestød spsk 9b stødnr 8;Venstre;28;247,000 Km;57,031117000;9,912665000;SPSK
AB;247000-SPSK DSB_308;10190473;Isolerklæbestød;;;;;;
AB;247000-SPSK S1;10718437;Isolerklæbestød spsk S1 stødnr 8;Højre;25;247,123 Km;57,032395000;9,912907000;SPSK
LIH;252251-SPOR 1;10336853;Isolerklæbestød km 250,701 spor 1 H;Højre;1;250,701 Km;57,062286000;9,911718000;SPOR
LIH;252251-SPOR 1;10341895;Isolerklæbestød km 250,701 spor 1 V;Venstre;1;250,701 Km;57,062286000;9,911718000;SPOR
